Product Name,Category,Rating,Reviewer Name,Review
Harpic Toilet Cleaner Liquid with Power Plus 10/10 Stain Removal 750ml Original,Cleaning,5.0,Dameera W,Well packed.. No leaks.. Expiray date 2023.. Delivered within 24 hrs from order..
Harpic Toilet Cleaner Liquid with Power Plus 10/10 Stain Removal 750ml Original,Cleaning,5.0,Renuka C,Discounted price + fast delivery . Thank you daraz.
Harpic Toilet Cleaner Liquid with Power Plus 10/10 Stain Removal 750ml Original,Cleaning,5.0,Thisa K,"Spilled a bit when delivered , still it was k"
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Sanchana F,Thank You! Fast Shipping. Nicely packed.
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Chamila F,Amazing was packed very well👌
"Vim Dishwash Liquid, 250ml",Cleaning,4.0,Rumaisa,good.. well packed
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Thisuri T,very fast delivery and good services . Thank you nice shopping experience .😊😊
"Vim Dishwash Liquid, 250ml",Cleaning,3.0,Nishantha D,Nothing much to say about this product as it is a regular product which is commonly available in the market .
"Vim Dishwash Liquid, 250ml",Cleaning,3.0,Jeewan C,Quick delivery with efficient service.Product as described. Well Packed.
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Puya S,Nicely packaged.Thank you.
"Vim Dishwash Liquid, 250ml",Cleaning,1.0,Sahan B,130/= for 120/=.
"Vim Dishwash Liquid, 250ml",Cleaning,4.0,Kaja E,"Good quality, also very well packed and delivered very fast by dMart and Unilever"
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Vindi F,It's good quality. Come within 3 days
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Shanu L,no damage.well packed..good delivery happy customer thank u
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Chaminda K,fast delivery ... thanks... well packing ....
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Gunam I,"Good product, really excited 😆 "
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Thushyanthy T,Fast shipping and best price 
"Vim Dishwash Liquid, 250ml",Cleaning,5.0,Shivin B,super but box is to larg
"Vim Dishwash Liquid, 250ml",Cleaning,4.0, dilanthi,Good packing Good service
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,5.0,Sainika S,Well packed and good service 
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,5.0,Jeeva suman,good quility.good price
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,5.0,Dr. S,Quick Delivery Good service really Happy thank u so much daraz 😍❤️
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,5.0,M.S,good item promotional price good packing send without damages 
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,3.0,P L,There was a leak from the lid of one bottle 
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,4.0,Shanaka S,fast delivery and well packed.thank you daraz
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,1.0,Fathima H,bottle was leaked. very disappointed 
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,4.0,Prabath J,Good packing. shipping in time.
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,4.0,Mohan,satisfied with the item
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,2.0,Mohamed R,1/10 of Lysol was spilled Packing is very poor.
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,5.0,F Shifara,"Received very fast, , affordable price lower than the market but the product cap was broken and split some liquid when received, recommend the seller to seal and check the bottle cap before packing"
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,4.0,hashini R,Not same as picture and price too high than label. But when ask refund they accept and refunded without take product.
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,5.0,Senuka M,The Best Product.Delivered items fast and safely .Big thanks to Daraz team & Reckitt team. Wishing you both companies a lot of success.
Lysol Disinfectant Surface & Floor Cleaner Liquid Pine 200ml,Cleaning,5.0,Aruvi P,cheap & good.fast delivery too.
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,Iran,I love the product. However not impressed with the packaging. Not came in a box. There was a small leak.It wasn’t bad but disappointing to open the pack and see the liquid everywhere.
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,Keerthy P,safely packed. no leakage
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,Buddhi J,The Best Product. Love to buy again. Delivered items fast and safely .Big thanks to Daraz team & Reckitt .Wishing you both companies a lot of success.
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,1.0,Kumar J,Not satisfied bcz the lid has broken 
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,3.0,Kumari P,Good product. Marked price 380/= charged me Rs 400/=
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,Ishq ,I got it today. best product and best price . free delivered . Thank you very much .☺☺
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,4.0,Shehan,Good product. Marked price 380/= charged me Rs 400/=
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,4.0,Raj,A little bit had been leaked when I received although wrapped well.. But product is recommended.. 
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,3.0,Loshan C,Still to be used. Good price. Securely packaged.
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,Nisal Y,Yes. Of course I encouraged this product. Thank you so much for your fast delivery and best packaging.
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,Ishan A,Safety Package.... And quality item 🤜🤛 Thanks
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,DT4ever,Hi dettol spray is useful to me. Thank you. Packaging method also. Good
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,Yomal M,Nicely wrapped and sent in a box 👍 thanks seller 
Dettol Antibacterial Surface Disinfectant Spray 500Ml,Cleaning,5.0,Sharmila S,An excellent service. highly recommended 
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,5.0,Buddhi J,The Best Product.Delivered items fast and safely .Big thanks to Daraz team & Unilever Company .Wishing you both companies a lot of success.
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,5.0,Sajitha W,Fast Delivery Delivered within One Day Well Packed Not Leaked Any Liquid Bottle Seller Recommended
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,3.0,Thraka R,"the bottle cap was not perfectly closed, therefore liquid was leaked"
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,4.0,Shakya T,Thank you for the fast & good service.keep up the good work 👏
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,4.0,Hilmi,Good product. Recommended
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,5.0,Sameera V,Good discount price
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,3.0,Nipuna W,Well packed. Difficult to unpack too😇. not yet used. Item as described.
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,4.0,Anoma A,Quick Delivery Quality product Recommending to buy for healthy product
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,4.0,Dr S,"Good item , Excellent packing . Initially it was Rs900 now Rs1200 . What to do ☹️ , day by day price goes up "
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,5.0,Virush,Really good product... Worth the price 👍
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,5.0,Hashitha K,Good product. Well packed and labelled. 
Domestos Sink & Pipe Unblocker 500Ml,Cleaning,1.0,Sampath,now expensive & over priced
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,5.0,Nishan J,Received. Yet to try it out.
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,5.0,Karuna,"Love this kitchen cleaner, and its good in quality too"
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,5.0,Ram V,"Good kitchen cleaner to have, works"
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,1.0,Ishan H,Don't take anyone. It doesn't even get the least amount of soap. Doesn't matter. Money was wasted just by lying. It doesn't look like it's on 4tos in the video. I'm going to leave a little more than that. It doesn't make any difference that it's espressed. 
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,3.0,Tarus K,Great cleaner!!! good customer service and thanks daraz for quick delivery
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,4.0,Oshan S,"Excellent kitchen cleaner i have ever bought, worth it"
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,4.0,Diron D,"A must for the kitchen, very much usefull and thanks daraz for quick delivery"
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,5.0,Hanus,"Its very usefull, 100% recommended"
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,4.0,Roshan R,"Perfect for my kitchen, highly recommended"
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,5.0,Cavi,"Impressive product, superb cleaning, good customer service and i just love it"
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,5.0,Kirsh,I am very please with my purchase
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,5.0,Pavi H,"Just a fantastic cleaner, it takes off all the dirt"
High Quality Kitchen Cleaner Spray 500ML Foam Cleaner,Cleaning,5.0,Nimal K,"Superior product, its very usefull"
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,3.0,Travice J,Product was shipped poorly packed and as result on of the packs had ruptured and spilled majority of its contents. these should be packed in small cardboard boxes tp prevent being crushed during shipping. No point in wasting time to return 1 pack worth Rs 144 bucks. Buyer be aware ...
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,5.0,Rajini A,Good packing and fast shipping received next day Can buy from Daraz mall without any doubts Recommend daraz mall products.
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,5.0,Shehani,"Sealed Box,Safely Packed,Delivery within 24 Hours,Good Customer Service.. Hats off Daraz.Lk & Team"
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,1.0,B P,Damage and full leak.. Bad packing.. request refund not yet process 
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,4.0,Nipuni R,got it. safly packed and quality products . Thank you daraz .😊😊
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,5.0,Mohan S,Great service. Thanks daraz.
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,2.0,N F,Not well packaged. One of the pouches had leaked inside the box and made a huge mess.
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,4.0,Pak T,Good item. Thank you.
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,4.0,Savinda S,very well packed and very fast shipping.. thank you soo much
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,5.0,Arun R,"Properly packed,Recommended Perfect Delivery,thanks Daraz"
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,5.0,Thunder M,"its really worth for the money ,and fast shipping "
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,1.0,Varni H,"2 pouch damaged & can't use, packing not well."
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,5.0,Amali D,Well packed and delivered safely. Reccomended.
"Lifebuoy Total 10 Handwash Refill Pouch, 180ml",Cleaning,5.0,Pushpa K,"Genuine product, well packed, Next day delivery. "
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Peter F,Thank you so much for the fast delivery and your customer service is very good
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Vinumi O,Good product..recommended
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,Monika,nice job thank you
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Vishara,Super delicious . highly recommended this seller. thank you🌶️🌶️🌶️🥵🥹🎁🍜🤤
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Minul L,"Good. Slightly expensive for what it is but it's good overall. Packed well by the seller. Received items on 16/03/2022, noodles expire on 14/05/2022"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Amith S,this is my 2nd time order.friendly seller and fast reply.i highly recommend this seller.
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,MD,Good seller. Expire date full fill in two months. 
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,RK,fast delivery & nice experience. I love it.
Nongshim Korean Famous Ramen Noodles Packet,Noodles,2.0,Arthur,good item promotional price fast shipping no damages due to good packing 
Nongshim Korean Famous Ramen Noodles Packet,Noodles,3.0,Chandika,Very tasty😋. Thanks daraz👍
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,Dinithi I,Delivery and customer service is very good...recommend...
Nongshim Korean Famous Ramen Noodles Packet,Noodles,4.0,Ishini,"his is really good,price is lesser than the other shops"
Nongshim Korean Famous Ramen Noodles Packet,Noodles,1.0,Anton G,No bubble wrap so some of the packets were crushed
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Gihan H,Delivery took longer than expected
Nongshim Korean Famous Ramen Noodles Packet,Noodles,5.0,Pasindu D,fast delivery and good product 
MAGGI Papare Kottu Noodles 77g,Noodles,4.0,Majhi,"well Packaged , Fast delivery And Discounts Awesome I got 70 LKR discount From Market Price ! Highly Recommended People Who Don't have time to spend Shopping ! Daraz is Doing Awesome Service In This Situation. This is Very helpful !! ☺️"
MAGGI Papare Kottu Noodles 77g,Noodles,4.0,Kularathna,Super..👍Appreciate your service despite the shortage of fuel Daraz
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Perera,"Quickly delivered , and really a great service !"
MAGGI Papare Kottu Noodles 77g,Noodles,5.0,Henry A,Very fast delivery and product as described
MAGGI Papare Kottu Noodles 77g,Noodles,1.0,Dimu,damage packets with ants also 😡😡😡 holes in packing..
MAGGI Papare Kottu Noodles 77g,Noodles,2.0,Dinuka,package was damaged and insects are inside the packet 
MAGGI Papare Kottu Noodles 77g,Noodles,1.0,Vishwa,Worst experience I ever had. Very poor customer service. I will never buy again.. F###
MAGGI Papare Kottu Noodles 77g,Noodles,2.0,Jadeya,"didn't receive. rider missed the package somewhere and updated as ""Delivered"". 😒"
